Allele ID(s)	MGI Marker Accession ID	PubMed ID	Mammalian Phenotype ID	MP term name	Entity 1	Quality 1	Quality 2	Entity 2
MGI:3665247	MGI:3665245	16964440	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3665247	MGI:3665245	16964440	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856665	MGI:88001		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158495|MGI:3714059	MGI:88180	16624858	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3714059	MGI:88180	16624858	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856150	MGI:88181	5692092	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3587789	MGI:88181	5692092	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3587789	MGI:88181	5692092	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856703	MGI:88415		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3808759	MGI:88452		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856327	MGI:88468	8446583	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4850026	MGI:95462	8674109	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153347	MGI:95522	9694798	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857964	MGI:96204	8620844	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4850027	MGI:96205	8674109	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934891	MGI:96257	10545953	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934258	MGI:96533	10465785	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1858021	MGI:96969	8898205	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1858021|MGI:2450964	MGI:96969	12397180	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3795786	MGI:97515	18519639	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856990	MGI:97544		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2655214	MGI:98495	12668638	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857265	MGI:98872	17868088	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857265|MGI:3768519	MGI:98872	17868088	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857009	MGI:98961		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5315307	MGI:98961		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5315309	MGI:98961		MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857768	MGI:99484	10195896	MP:0000550	abnormal forelimb morphology	UBERON:0002102 ! forelimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1927833	MGI:1099809	9784490	MP:0000551	absent forelimb	MA:0002405 ! postnatal mouse	PATO:0002000 ! lacks all parts of type		UBERON:0002102 ! forelimb
MGI:1859647	MGI:1099809	"152,342,149,916,808"	MP:0000551	absent forelimb	MA:0002405 ! postnatal mouse	PATO:0002000 ! lacks all parts of type		UBERON:0002102 ! forelimb
MGI:2153811	MGI:95523	"1,063,116,915,234,210"	MP:0000551	absent forelimb	MA:0002405 ! postnatal mouse	PATO:0002000 ! lacks all parts of type		UBERON:0002102 ! forelimb
MGI:1857796	MGI:98297	8837770	MP:0000551	absent forelimb	MA:0002405 ! postnatal mouse	PATO:0002000 ! lacks all parts of type		UBERON:0002102 ! forelimb
MGI:1856291	MGI:101815	2997621	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3718051	MGI:101815	17554679	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2182127	MGI:104723	12140681	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4836362	MGI:106040	21705796	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3574402	MGI:1277234	15652702	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386954	MGI:1347521	10700181	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861121	MGI:1891831	479550	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5086004	MGI:1919595	21571217	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3775521	MGI:2446089	17635842	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3689842	MGI:3689841	15192229	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856872	MGI:95550		MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2135973	MGI:96172	7902826	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2151798	MGI:96203	7816839	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2152589	MGI:97603	11593033	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2176465	MGI:99829	10072783	MP:0000552	abnormal radius morphology	UBERON:0001423 ! radius bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1888387	MGI:104671	8622765	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:2176682	MGI:104671	8622766	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:1859647	MGI:1099809	9916808	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:1861713	MGI:1330810	10227293	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:1934580	MGI:1330810	10227293	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:3045965	MGI:1922667	12782276	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:4437845	MGI:1924238	17473173	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:2684070	MGI:2443471	14526104	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:1856275	MGI:95729	6049666	MP:0000553	absent radius	UBERON:0002102 ! forelimb	PATO:0002000 ! lacks all parts of type		UBERON:0001423 ! radius bone
MGI:2654744	MGI:101815		MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2387851	MGI:102541	11572777	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4836362	MGI:106040	21705796	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2158497	MGI:107191	10631182	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3794783	MGI:109185	18289368	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3794783	MGI:109185	18289368	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857696	MGI:1201674	10082515	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856705	MGI:1347466		MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3579991	MGI:1861746	11606546	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2677452	MGI:1889585	12915476	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2677452	MGI:1889585	12915476	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4462422	MGI:1889585	18470945	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3587949	MGI:2139360	16380715	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3698290	MGI:2139360	17216607	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1889308	MGI:2444706	2090433	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:5007063	MGI:2681120	22280990	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3689842	MGI:3689841	15192229	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857644	MGI:94863	9758139	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4850026	MGI:95462	8674109	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445967	MGI:95462	8978698	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445968	MGI:95462	8978698	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445970	MGI:95462	8978698	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153342|MGI:2153343	MGI:95522	9694798	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153343	MGI:95522	9694798	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2153347	MGI:95522	9694798	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856340	MGI:95688	9012517	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2661063	MGI:95689	12606286	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2135973	MGI:96172	9250683	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2135973	MGI:96172	11688568	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388357	MGI:96172	11688568	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857336	MGI:96173	5519671	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150506	MGI:96173	8898214	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2150507	MGI:96173	8898214	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2151798	MGI:96203	7816839	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2151798|MGI:3051381	MGI:96203	9250683	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3051381	MGI:96203	9250683	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857964	MGI:96204	8620844	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857871	MGI:96205	8106170	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2151805	MGI:96205	8620844	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4850027	MGI:96205	8674109	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445969	MGI:96205	8978698	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2445971	MGI:96205	8978698	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857397	MGI:96205	9580668	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857871	MGI:96205	9659925	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4361275	MGI:96205	19546318	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857836	MGI:97373	10468599	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857646	MGI:97446		MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2157527	MGI:98715	12701101	MP:0000554	abnormal carpal bone morphology	UBERON:0001435 ! carpal bone	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1861713	MGI:1330810	10227293	MP:0000555	absent carpal bone	UBERON:0002101 ! limb	PATO:0002000 ! lacks all parts of type		UBERON:0001435 ! carpal bone
MGI:1934580	MGI:1330810	10227293	MP:0000555	absent carpal bone	UBERON:0002101 ! limb	PATO:0002000 ! lacks all parts of type		UBERON:0001435 ! carpal bone
MGI:2151805	MGI:96205	8620844	MP:0000555	absent carpal bone	UBERON:0002101 ! limb	PATO:0002000 ! lacks all parts of type		UBERON:0001435 ! carpal bone
MGI:2655214	MGI:98495	12668638	MP:0000555	absent carpal bone	UBERON:0002101 ! limb	PATO:0002000 ! lacks all parts of type		UBERON:0001435 ! carpal bone
MGI:2667542	MGI:101766	10932185	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856291	MGI:101815	2997621	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388595	MGI:101926	12000792	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2447624	MGI:101926	12112878	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388594	MGI:101927	12000792	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2447625	MGI:101927	12112878	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2663714	MGI:102556	12736212	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2663716	MGI:102556	12736212	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856882	MGI:103149	3340629	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2182708	MGI:103222	10835630	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4462277	MGI:103222		MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386948	MGI:104867	10508520	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2182635	MGI:104867	10603357	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1934200	MGI:107374	10049363	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857659	MGI:107374	10101115	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857659	MGI:107374	12441290	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2429767	MGI:107489	12414538	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2429767	MGI:107489	12414538	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2429767	MGI:107489	12414538	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857312	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857312	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2181653	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2181653	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388890	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388890	MGI:107489	15029877	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3797014	MGI:107489	17710565	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:3797014	MGI:107489	17710565	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2388632	MGI:108476	12351730	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856035	MGI:1096327	17246824	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1856035	MGI:1096327	17246824	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2183292	MGI:1096359	11157777	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2183291	MGI:1096359	11157778	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:1857974	MGI:1202717	9160754	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:4415718	MGI:1298218	19653321	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2152745	MGI:1306778	8577753	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2387760	MGI:1329040	11702953	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
MGI:2386879	MGI:1338010	10655551	MP:0000556	abnormal hindlimb morphology	UBERON:0002103 ! hindlimb	PATO:0000051 ! morphology	PATO:0000460 ! abnormal	
